LineId,Time,Level,Content,EventId,EventTemplate
612,Sun Dec 04 16:41:15 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 6,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
613,Sun Dec 04 16:41:16 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 9,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
614,Sun Dec 04 16:41:22 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 7,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
615,Sun Dec 04 16:41:22 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 8,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
616,Sun Dec 04 16:41:22 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
617,Sun Dec 04 16:41:22 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
618,Sun Dec 04 16:41:22 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
619,Sun Dec 04 16:41:22 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
620,Sun Dec 04 16:41:22 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
621,Sun Dec 04 16:41:22 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
622,Sun Dec 04 16:41:22 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
623,Sun Dec 04 16:41:22 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
624,Sun Dec 04 16:45:52 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 6,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
625,Sun Dec 04 16:45:52 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 9,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
626,Sun Dec 04 16:46:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
627,Sun Dec 04 16:46:13 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
628,Sun Dec 04 16:46:45 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 9,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
629,Sun Dec 04 16:47:11 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 6,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
630,Sun Dec 04 16:47:59 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 6,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
631,Sun Dec 04 16:47:59 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 10,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
632,Sun Dec 04 16:47:59 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 8,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
633,Sun Dec 04 16:47:59 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 7,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
634,Sun Dec 04 16:47:59 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 9,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
635,Sun Dec 04 16:48:01 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
636,Sun Dec 04 16:48:01 2005,error,mod_jk child workerEnv in error state 8,a54f5ca4,mod_jk child workerEnv in error state <*>
637,Sun Dec 04 16:48:01 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
638,Sun Dec 04 16:48:01 2005,error,mod_jk child workerEnv in error state 7,a54f5ca4,mod_jk child workerEnv in error state <*>
639,Sun Dec 04 16:48:01 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
640,Sun Dec 04 16:48:01 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
641,Sun Dec 04 16:48:01 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
642,Sun Dec 04 16:48:01 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
643,Sun Dec 04 16:48:01 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
644,Sun Dec 04 16:48:01 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
645,Sun Dec 04 16:50:53 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 6,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
646,Sun Dec 04 16:50:53 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 7,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
647,Sun Dec 04 16:51:26 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 6,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
648,Sun Dec 04 16:51:26 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 10,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
649,Sun Dec 04 16:52:34 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 8,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
650,Sun Dec 04 16:52:45 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 9,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
651,Sun Dec 04 16:52:45 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 10,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
652,Sun Dec 04 16:52:45 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 6,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
653,Sun Dec 04 16:52:46 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 7,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
654,Sun Dec 04 16:52:46 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 8,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
655,Sun Dec 04 16:52:49 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
656,Sun Dec 04 16:52:49 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
657,Sun Dec 04 16:52:49 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
658,Sun Dec 04 16:52:49 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
659,Sun Dec 04 16:52:49 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
660,Sun Dec 04 16:52:49 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
661,Sun Dec 04 16:52:49 2005,error,mod_jk child workerEnv in error state 7,a54f5ca4,mod_jk child workerEnv in error state <*>
662,Sun Dec 04 16:52:49 2005,error,mod_jk child workerEnv in error state 7,a54f5ca4,mod_jk child workerEnv in error state <*>
663,Sun Dec 04 16:52:49 2005,error,mod_jk child workerEnv in error state 8,a54f5ca4,mod_jk child workerEnv in error state <*>
664,Sun Dec 04 16:52:49 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
665,Sun Dec 04 16:55:54 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 10,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
666,Sun Dec 04 16:56:25 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 7,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
667,Sun Dec 04 16:56:25 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 8,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
668,Sun Dec 04 16:56:25 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 10,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
669,Sun Dec 04 16:56:25 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 6,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
670,Sun Dec 04 16:56:25 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 9,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
671,Sun Dec 04 16:56:27 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
672,Sun Dec 04 16:56:27 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
673,Sun Dec 04 16:56:27 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
674,Sun Dec 04 16:56:27 2005,error,mod_jk child workerEnv in error state 7,a54f5ca4,mod_jk child workerEnv in error state <*>
675,Sun Dec 04 16:56:27 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
676,Sun Dec 04 16:56:27 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
677,Sun Dec 04 16:56:27 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
678,Sun Dec 04 16:56:27 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
679,Sun Dec 04 16:56:27 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
680,Sun Dec 04 16:56:27 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
681,Sun Dec 04 17:01:43 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 8,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
682,Sun Dec 04 17:01:43 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 6,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
683,Sun Dec 04 17:01:43 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 9,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
684,Sun Dec 04 17:01:43 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 7,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
685,Sun Dec 04 17:01:43 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 10,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
686,Sun Dec 04 17:01:47 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
687,Sun Dec 04 17:01:47 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
688,Sun Dec 04 17:01:47 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
689,Sun Dec 04 17:01:47 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
690,Sun Dec 04 17:01:47 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
691,Sun Dec 04 17:01:47 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
692,Sun Dec 04 17:01:47 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
693,Sun Dec 04 17:01:47 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
694,Sun Dec 04 17:01:47 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
695,Sun Dec 04 17:01:47 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
696,Sun Dec 04 17:05:45 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 9,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
697,Sun Dec 04 17:05:45 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 10,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
698,Sun Dec 04 17:05:45 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 6,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
699,Sun Dec 04 17:05:48 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
700,Sun Dec 04 17:05:48 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
701,Sun Dec 04 17:05:48 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
702,Sun Dec 04 17:05:48 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
703,Sun Dec 04 17:05:48 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
704,Sun Dec 04 17:05:48 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
705,Sun Dec 04 17:11:23 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 7,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
706,Sun Dec 04 17:11:37 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 10,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
707,Sun Dec 04 17:11:37 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 8,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
708,Sun Dec 04 17:11:37 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 9,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
709,Sun Dec 04 17:12:42 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 8,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
710,Sun Dec 04 17:12:50 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 10,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
711,Sun Dec 04 17:12:50 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 6,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
712,Sun Dec 04 17:12:50 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 9,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
713,Sun Dec 04 17:12:54 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
714,Sun Dec 04 17:12:54 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
715,Sun Dec 04 17:12:54 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
716,Sun Dec 04 17:12:54 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
717,Sun Dec 04 17:12:55 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
718,Sun Dec 04 17:12:55 2005,error,mod_jk child workerEnv in error state 7,a54f5ca4,mod_jk child workerEnv in error state <*>
719,Sun Dec 04 17:12:55 2005,error,mod_jk child workerEnv in error state 7,a54f5ca4,mod_jk child workerEnv in error state <*>
720,Sun Dec 04 17:12:55 2005,error,mod_jk child workerEnv in error state 7,a54f5ca4,mod_jk child workerEnv in error state <*>
721,Sun Dec 04 17:12:56 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 7,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
722,Sun Dec 04 17:12:57 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
723,Sun Dec 04 17:12:57 2005,error,mod_jk child workerEnv in error state 7,a54f5ca4,mod_jk child workerEnv in error state <*>
724,Sun Dec 04 17:17:07 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 7,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
725,Sun Dec 04 17:17:07 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 10,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
726,Sun Dec 04 17:17:07 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 6,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
727,Sun Dec 04 17:20:38 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 6,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
728,Sun Dec 04 17:20:38 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 7,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
729,Sun Dec 04 17:20:38 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 9,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
730,Sun Dec 04 17:20:38 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 11,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
731,Sun Dec 04 17:20:39 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 10,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
732,Sun Dec 04 17:20:39 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 8,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
733,Sun Dec 04 17:20:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
734,Sun Dec 04 17:20:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
735,Sun Dec 04 17:20:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
736,Sun Dec 04 17:20:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
737,Sun Dec 04 17:20:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
738,Sun Dec 04 17:20:46 2005,error,mod_jk child workerEnv in error state 7,a54f5ca4,mod_jk child workerEnv in error state <*>
739,Sun Dec 04 17:20:46 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
740,Sun Dec 04 17:20:46 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
741,Sun Dec 04 17:20:46 2005,error,mod_jk child workerEnv in error state 7,a54f5ca4,mod_jk child workerEnv in error state <*>
742,Sun Dec 04 17:20:46 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
743,Sun Dec 04 17:21:01 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 7,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
744,Sun Dec 04 17:21:04 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
745,Sun Dec 04 17:21:04 2005,error,mod_jk child workerEnv in error state 8,a54f5ca4,mod_jk child workerEnv in error state <*>
746,Sun Dec 04 17:26:04 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 8,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
747,Sun Dec 04 17:26:39 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 6,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
748,Sun Dec 04 17:27:13 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 8,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
749,Sun Dec 04 17:28:00 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 7,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
